data_id,num_item_id,age,comprehension,production,language,form,birth_order,ethnicity,sex,zygosity,norming,mom_ed,longitudinal,source_name,license,item_id,definition,type,category,lexical_category,lexical_class,word,complexity_category,produces
129393,165,29,369,369,English (American),WS,Second,Hispanic,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129394,165,24,34,34,English (American),WS,Second,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129395,165,23,66,66,English (American),WS,Second,White,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129396,165,28,386,386,English (American),WS,Second,Other,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129397,165,20,190,190,English (American),WS,Second,Other,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129398,165,19,23,23,English (American),WS,Second,Black,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129399,165,29,297,297,English (American),WS,Second,Hispanic,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129400,165,21,73,73,English (American),WS,Third,Other,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129401,165,25,138,138,English (American),WS,Second,Hispanic,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129402,165,29,496,496,English (American),WS,Third,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129403,165,24,92,92,English (American),WS,Second,Other,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129404,165,18,59,59,English (American),WS,Third,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129405,165,20,156,156,English (American),WS,Second,Black,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129406,165,27,570,570,English (American),WS,Second,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129407,165,28,350,350,English (American),WS,Fourth,Black,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129408,165,22,28,28,English (American),WS,Second,White,Male,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129409,165,29,315,315,English (American),WS,Third,Other,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129410,165,25,41,41,English (American),WS,Third,Hispanic,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129411,165,26,502,502,English (American),WS,Second,Other,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129412,165,25,415,415,English (American),WS,Third,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129413,165,21,68,68,English (American),WS,Second,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129414,165,23,109,109,English (American),WS,Second,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129415,165,17,17,17,English (American),WS,Second,Hispanic,Male,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129416,165,23,145,145,English (American),WS,Second,Other,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129417,165,21,86,86,English (American),WS,Third,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129418,165,21,151,151,English (American),WS,Third,Other,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129419,165,21,160,160,English (American),WS,Second,Other,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129420,165,27,584,584,English (American),WS,Third,Other,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129421,165,26,466,466,English (American),WS,Third,Other,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129422,165,24,148,148,English (American),WS,Second,Other,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129423,165,20,219,219,English (American),WS,Third,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129424,165,28,540,540,English (American),WS,Fourth,Hispanic,Male,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129425,165,23,160,160,English (American),WS,Fourth,Black,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129426,165,20,23,23,English (American),WS,Third,Other,Male,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129427,165,26,247,247,English (American),WS,Second,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129428,165,30,117,117,English (American),WS,Third,Hispanic,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129429,165,28,387,387,English (American),WS,Sixth,White,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129430,165,29,375,375,English (American),WS,Fourth,Black,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129431,165,25,564,564,English (American),WS,Fourth,Other,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129432,165,27,300,300,English (American),WS,Sixth,White,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129433,165,19,111,111,English (American),WS,Second,Other,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129434,165,25,178,178,English (American),WS,Second,Other,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129435,165,22,44,44,English (American),WS,Second,White,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129436,165,20,296,296,English (American),WS,Second,Hispanic,Male,NA,TRUE,Some Graduate,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129437,165,26,183,183,English (American),WS,Third,White,Male,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129438,165,30,451,451,English (American),WS,Second,White,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129439,165,22,385,385,English (American),WS,Second,Other,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129440,165,23,169,169,English (American),WS,Fourth,White,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129441,165,25,551,551,English (American),WS,Third,Black,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129442,165,22,49,49,English (American),WS,Second,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129443,165,27,262,262,English (American),WS,Fifth,Black,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129444,165,18,23,23,English (American),WS,Third,Black,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129445,165,20,4,4,English (American),WS,Third,Hispanic,Male,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129446,165,18,99,99,English (American),WS,Third,Other,Male,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129447,165,20,104,104,English (American),WS,Third,Hispanic,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129448,165,23,259,259,English (American),WS,Third,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129449,165,26,131,131,English (American),WS,Second,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129450,165,27,503,503,English (American),WS,Fourth,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129451,165,27,522,522,English (American),WS,First,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129452,165,26,547,547,English (American),WS,Fourth,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129453,165,21,476,476,English (American),WS,Third,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129454,165,28,451,451,English (American),WS,First,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129455,165,26,47,47,English (American),WS,Third,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129456,165,26,570,570,English (American),WS,Second,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129457,165,29,75,75,English (American),WS,Second,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129458,165,25,541,541,English (American),WS,Second,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129459,165,30,603,603,English (American),WS,Second,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129460,165,25,139,139,English (American),WS,First,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129461,165,27,215,215,English (American),WS,First,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129462,165,27,677,677,English (American),WS,First,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129463,165,25,23,23,English (American),WS,Third,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129464,165,28,414,414,English (American),WS,Third,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129465,165,27,134,134,English (American),WS,Fourth,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129466,165,25,163,163,English (American),WS,Third,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129467,165,25,479,479,English (American),WS,First,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129468,165,27,366,366,English (American),WS,Second,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129469,165,28,433,433,English (American),WS,Second,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129470,165,27,29,29,English (American),WS,Fourth,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129471,165,27,424,424,English (American),WS,First,White,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129472,165,27,295,295,English (American),WS,Third,White,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129473,165,30,324,324,English (American),WS,Second,Black,Female,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129474,165,19,60,60,English (American),WS,Fourth,Black,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129475,165,25,45,45,English (American),WS,Fourth,Other,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129476,165,25,38,38,English (American),WS,First,Black,Male,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129477,165,27,307,307,English (American),WS,Second,Black,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129478,165,24,172,172,English (American),WS,First,Black,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129479,165,21,554,554,English (American),WS,First,Black,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129480,165,19,580,580,English (American),WS,First,Black,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129481,165,28,106,106,English (American),WS,First,Black,Male,NA,TRUE,Primary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129482,165,22,327,327,English (American),WS,Third,Black,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129483,165,16,83,83,English (American),WS,First,Black,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129484,165,27,374,374,English (American),WS,Third,Black,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129485,165,21,152,152,English (American),WS,Third,Black,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129486,165,30,357,357,English (American),WS,Third,Black,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129487,165,18,42,42,English (American),WS,Second,Black,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129488,165,17,21,21,English (American),WS,Second,Black,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129489,165,27,235,235,English (American),WS,Second,Other,Male,NA,TRUE,College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129490,165,18,127,127,English (American),WS,Fourth,Black,Female,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129491,165,22,425,425,English (American),WS,Third,Black,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129492,165,22,179,179,English (American),WS,First,Black,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129493,165,19,29,29,English (American),WS,First,Black,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129494,165,28,516,516,English (American),WS,Third,Black,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129495,165,17,111,111,English (American),WS,First,Black,Male,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129496,165,18,76,76,English (American),WS,First,Black,Male,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129497,165,29,173,173,English (American),WS,First,Black,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129498,165,22,76,76,English (American),WS,First,Black,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129499,165,16,83,83,English (American),WS,First,Black,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129500,165,26,657,657,English (American),WS,First,Black,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129501,165,20,137,137,English (American),WS,First,Black,Male,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129502,165,28,276,276,English (American),WS,First,Black,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129503,165,28,362,362,English (American),WS,Third,Black,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129504,165,20,475,475,English (American),WS,First,Black,Female,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129505,165,17,290,290,English (American),WS,First,Black,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129506,165,28,607,607,English (American),WS,First,Black,Male,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129507,165,27,314,314,English (American),WS,Third,Black,Male,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129508,165,20,226,226,English (American),WS,First,Black,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129509,165,30,337,337,English (American),WS,First,Black,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129510,165,30,566,566,English (American),WS,Second,Black,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129511,165,27,607,607,English (American),WS,Second,Black,Male,NA,TRUE,Some College,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129512,165,26,354,354,English (American),WS,Fifth,Black,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129513,165,23,326,326,English (American),WS,First,Black,Male,NA,TRUE,Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129514,165,26,338,338,English (American),WS,First,Black,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129515,165,21,169,169,English (American),WS,First,Black,Male,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,TRUE
129516,165,16,7,7,English (American),WS,Second,Black,Female,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
129517,165,17,25,25,English (American),WS,First,Black,Male,NA,TRUE,Some Secondary,FALSE,Marchman (Norming),CC-BY,item_165,hat,word,clothing,nouns,nouns,hat,,FALSE
